Date,Open,High,Low,Close
2013-06-17,5820.3999,5854.8999,5770.25,5850.0498
2013-06-18,5841.8999,5863.3999,5804.2998,5813.6001
2013-06-19,5805.75,5828.3999,5777.8999,5822.25
2013-06-20,5754.1499,5755,5645.6499,5655.8999
2013-06-21,5639.8999,5686.1499,5616.8501,5667.6499
2013-06-24,5638.0498,5640,5566.25,5590.25
2013-06-25,5606.9502,5666.25,5570.25,5609.1001
2013-06-26,5627.9502,5635.25,5579.3501,5588.7002
2013-06-27,5647.9502,5699.3501,5630.9502,5682.3501
2013-06-28,5749.5,5852.9502,5749.5,5842.2002
2013-07-01,5834.1001,5904.3501,5822.2002,5898.8501
2013-07-02,5885.5,5898.7998,5852.2998,5857.5498
2013-07-03,5811.9502,5815,5760.3999,5770.8999
2013-07-04,5794.75,5848.2002,5786.0498,5836.9502
2013-07-05,5889.9502,5900.4502,5858.4502,5867.8999
2013-07-08,5833.1499,5833.8501,5775.5498,5811.5498
2013-07-09,5834.6001,5864.9502,5834.6001,5859
2013-07-10,5869.8999,5879.3501,5802.8501,5816.7002
2013-07-11,5894.5,5948.8501,5887.9502,5935.1001
2013-07-12,6000.5,6019,5951.1499,6009
2013-07-15,5991.2002,6038.2002,5980.9502,6030.7998
2013-07-16,5930.7998,5966.0498,5910.9502,5955.25
2013-07-17,5972.25,5989.7998,5926.75,5973.2998
2013-07-18,5984.7002,6051.1001,5974.5498,6038.0498
2013-07-19,6057.2002,6066.8501,6020.25,6029.2002
2013-07-22,6009.75,6064.1499,6004.25,6031.7998
2013-07-23,6064.2998,6093.3501,6061.2998,6077.7998
2013-07-24,6032.2002,6047.25,5962.6001,5990.5
2013-07-25,5970.3999,5990.6499,5896.3999,5907.5
2013-07-26,5937.9502,5944.5,5869.5,5886.2002
2013-07-29,5869.9502,5886,5825.7998,5831.6499
2013-07-30,5836.0498,5861.2998,5747.6001,5755.0498
2013-07-31,5738.3501,5752.1001,5675.75,5742
2013-08-01,5776.8999,5808.5,5676.8501,5727.8501
2013-08-02,5750.0498,5761.8501,5649,5677.8999
2013-08-05,5682.3999,5721,5661.5,5685.3999
2013-08-06,5664.8999,5664.8999,5521.7998,5542.25
2013-08-07,5549.2998,5561.4502,5486.8501,5519.1001
2013-08-08,5510.0498,5577.6001,5510.0498,5565.6499
2013-08-12,5606.7002,5644.1001,5557.1001,5612.3999
2013-08-13,5600.25,5704.75,5578.8999,5699.2998
2013-08-14,5715.3999,5754.5498,5690.2002,5742.2998
2013-08-16,5705.4502,5716.6001,5496.0498,5507.8501
2013-08-19,5497.5498,5499.6499,5360.6499,5414.75
2013-08-20,5353.4502,5417.7998,5306.3501,5401.4502
2013-08-21,5494.4502,5504.1001,5268.4502,5302.5498
2013-08-22,5282.7998,5418.9502,5254.0498,5408.4502
2013-08-23,5428.75,5478.7998,5377.7998,5471.75
2013-08-26,5499.3999,5528.7002,5454.4502,5476.5
2013-08-27,5426.5,5427.3999,5274.25,5287.4502
2013-08-28,5233.4502,5317.7002,5118.8501,5285
2013-08-29,5316.5,5428.8999,5303,5409.0498
2013-08-30,5407.4502,5493.2998,5360.2002,5471.7998
2013-09-02,5480.25,5564.8999,5478.8501,5550.75
2013-09-03,5574.7002,5580.9502,5323.75,5341.4502
2013-09-04,5358.6499,5460.25,5318.8999,5448.1001
2013-09-05,5553.75,5625.75,5552.7002,5592.9502
2013-09-06,5617.4502,5688.6001,5566.1499,5680.3999
2013-09-10,5738.5,5904.8501,5738.2002,5896.75
2013-09-11,5887.25,5924.3501,5832.7002,5913.1499
2013-09-12,5931.1499,5932,5815.7998,5850.7002
2013-09-13,5828,5884.2998,5822.8999,5850.6001
2013-09-16,5930.2998,5957.25,5798.1499,5840.5498
2013-09-17,5824.2002,5857.7998,5804.8999,5850.2002
2013-09-18,5872.75,5916.8999,5840.2002,5899.4502
2013-09-19,6044.1499,6142.5,6040.1499,6115.5498
2013-09-20,6104.5498,6130.9502,5932.8501,6012.1001
2013-09-23,5945.7998,5989.3999,5871.3999,5889.75
2013-09-24,5855,5938.3999,5854.5498,5892.4502
2013-09-25,5901.5498,5910.5498,5811.1001,5873.8501
2013-09-26,5872.7998,5917.6499,5864.1001,5882.25
2013-09-27,5905.5498,5909.2002,5819.2998,5833.2002
2013-09-30,5801.0498,5810.2002,5718.5,5735.2998
2013-10-01,5756.1001,5786.4502,5700.9502,5780.0498
2013-10-03,5819.1001,5917.6001,5802.7002,5909.7002
2013-10-04,5891.2998,5950.4502,5885,5907.2998
2013-10-07,5889.0498,5912,5825.8501,5906.1499
2013-10-08,5975,5981.7002,5913,5928.3999
2013-10-09,5893.25,6015.5,5877.1001,6007.4502
2013-10-10,6001.0498,6033.9502,5979.7998,6020.9502
2013-10-11,6104.8501,6107.6001,6046.3999,6096.2002
2013-10-14,6093,6124.1001,6082.8999,6112.7002
2013-10-15,6147.5498,6156.2998,6056.5498,6089.0498
2013-10-17,6098.5,6110.75,6032.5498,6045.8501
2013-10-18,6070.8999,6201.4502,6070.8999,6189.3501
2013-10-21,6202,6218.9502,6163.2998,6204.9502
2013-10-22,6192.2998,6220.1001,6181.7998,6202.7998
2013-10-23,6209.5498,6217.9502,6116.6001,6178.3501
2013-10-24,6162.7998,6252.4502,6142.9502,6164.3501
2013-10-25,6154,6174.75,6125.9502,6144.8999
2013-10-28,6155.1001,6168.75,6094.1001,6101.1001
2013-10-29,6107.5498,6228.0498,6079.2002,6220.8999
2013-10-30,6230.7998,6269.2002,6222.6001,6251.7002
2013-10-31,6237.1499,6309.0498,6235.8999,6299.1499
2013-11-01,6289.75,6332.6001,6286.9502,6307.2002
2013-11-05,6282.1499,6304.75,6244.2998,6253.1499
2013-11-06,6260.5498,6269.7002,6208.7002,6215.1499
2013-11-07,6228.8999,6288.9502,6180.7998,6187.25
2013-11-08,6170.1499,6185.1499,6120.9502,6140.75
2013-11-11,6110.3999,6141.6499,6067.75,6078.7998
2013-11-12,6087.25,6108.7002,6011.75,6018.0498
2013-11-13,5998.8501,6042.25,5972.4502,5989.6001
2013-11-14,6037,6101.6499,6036.6499,6056.1499
2013-11-18,6111.0498,6196.7998,6110.3999,6189
2013-11-19,6197.25,6212.3999,6180.2002,6203.3501
2013-11-20,6186.8501,6204.3501,6106.9502,6122.8999
2013-11-21,6096.5,6097.3501,5985.3999,5999.0498
2013-11-22,6027.3501,6049.6001,5972.7998,5995.4502
2013-11-25,6035.9502,6123.5,6035.9502,6115.3501
2013-11-26,6099.25,6112.7002,6047.75,6059.1001
2013-11-27,6062.7002,6074,6030.2998,6057.1001
2013-11-28,6092,6112.9502,6068.2998,6091.8501
2013-11-29,6103.8999,6182.5,6103.7998,6176.1001
2013-12-02,6171.1499,6228.7002,6171.1499,6217.8501
2013-12-03,6204.25,6225.3999,6191.3999,6201.8501
2013-12-04,6187.9502,6209.1499,6149.8999,6160.9502
2013-12-05,6262.4502,6300.5498,6232,6241.1001
2013-12-06,6234.3999,6275.3501,6230.75,6259.8999
2013-12-09,6415,6415.25,6345,6363.8999
2013-12-10,6354.7002,6362.25,6307.5498,6332.8501
2013-12-11,6307.2002,6326.6001,6280.25,6307.8999
2013-12-12,6276.75,6286.8501,6230.5498,6237.0498
2013-12-13,6201.2998,6208.6001,6161.3999,6168.3999
2013-12-16,6168.3501,6183.25,6146.0498,6154.7002
2013-12-17,6178.2002,6190.5498,6133,6139.0498
2013-12-18,6129.9502,6236,6129.9502,6217.1499
2013-12-19,6253.8999,6263.75,6150.7002,6166.6499
2013-12-20,6179.9502,6284.5,6170.3501,6274.25
2013-12-23,6267.2002,6317.5,6266.9502,6284.5
2013-12-24,6296.4502,6301.5,6262,6268.3999
2013-12-26,6270.1001,6302.75,6259.4502,6278.8999
2013-12-27,6292.7998,6324.8999,6289.3999,6313.7998
2013-12-30,6336.3999,6344.0498,6273.1499,6291.1001
2013-12-31,6307.3501,6317.2998,6287.2998,6304
2014-01-01,6323.7998,6327.2002,6298.25,6301.6499
2014-01-02,6301.25,6358.2998,6211.2998,6221.1499
2014-01-03,6194.5498,6221.7002,6171.25,6211.1499
2014-01-06,6220.8501,6224.7002,6170.25,6191.4502
2014-01-07,6203.8999,6221.5,6144.75,6162.25
2014-01-08,6178.0498,6192.1001,6160.3501,6174.6001
2014-01-09,6181.7002,6188.0498,6148.25,6168.3501
2014-01-10,6178.8501,6239.1001,6139.6001,6171.4502
2014-01-13,6189.5498,6288.2002,6189.5498,6272.75
2014-01-14,6260.25,6280.3501,6234.1499,6241.8501
2014-01-15,6265.9502,6325.2002,6265.2998,6320.8999
2014-01-16,6341.3501,6346.5,6299.8501,6318.8999
2014-01-17,6306.25,6327.1001,6246.3501,6261.6499
2014-01-20,6261.75,6307.4502,6243.3501,6303.9502
2014-01-21,6320.1499,6330.2998,6297.8999,6313.7998
2014-01-22,6309.0498,6349.9502,6287.4502,6338.9502
2014-01-23,6325.9502,6355.6001,6316.3999,6345.6499
2014-01-24,6301.6499,6331.4502,6263.8999,6266.75
2014-01-27,6186.2998,6188.5498,6130.25,6135.8501
2014-01-28,6131.8501,6163.6001,6085.9502,6126.25
2014-01-29,6161,6170.4502,6109.7998,6120.25
2014-01-30,6067,6082.8501,6027.25,6073.7002
2014-01-31,6082.75,6097.8501,6067.3501,6089.5
2014-02-03,6058.7998,6074.8501,5994.4502,6001.7998
2014-02-04,5947.6001,6017.7998,5933.2998,6000.8999
2014-02-05,6004.25,6028.0498,5962.0498,6022.3999
2014-02-06,6028.3501,6048.3501,5965.3999,6036.2998
2014-02-07,6077.6499,6079.9502,6030.8999,6063.2002
2014-02-10,6072.7998,6083.0498,6046.3999,6053.4502
2014-02-11,6072.4502,6081.8501,6053.25,6062.7002
2014-02-12,6085.3501,6106.6001,6077.3999,6084
2014-02-13,6087.5498,6094.3999,5991.1001,6001.1001
2014-02-14,6023.75,6056.3999,5984.6001,6048.3501
2014-02-17,6057.1001,6080.6499,6038.2998,6073.2998
2014-02-18,6071.2998,6141.7002,6066.7998,6127.1001
2014-02-19,6132.0498,6160.3501,6125.75,6152.75
2014-02-20,6127.1499,6129.1001,6086.4502,6091.4502
2014-02-21,6108.2998,6159.6499,6108,6155.4502
2014-02-24,6140.9502,6191.8501,6130.7998,6186.1001
2014-02-25,6205.7002,6216.8501,6176.6001,6200.0498
2014-02-26,6202.4502,6245.9502,6202.1001,6238.7998
2014-02-28,6228.4502,6282.7002,6228.1001,6276.9502
2014-03-03,6264.3501,6277.75,6212.25,6221.4502
2014-03-04,6216.75,6302.1499,6215.7002,6297.9502
2014-03-05,6328.4502,6336.25,6287.7998,6328.6499
2014-03-06,6344.75,6406.6001,6339.7002,6401.1499
2014-03-07,6413.9502,6537.7998,6413.5498,6526.6499
2014-03-10,6491.7002,6562.2002,6487.3501,6537.25
2014-03-11,6537.3501,6562.8501,6494.25,6511.8999
2014-03-12,6497.5,6546.1499,6487.2998,6516.8999
2014-03-13,6491.75,6561.4502,6476.6499,6493.1001
2014-03-14,6447.25,6518.4502,6432.7002,6504.2002
2014-03-18,6532.4502,6574.9502,6497.6499,6516.6499
2014-03-19,6530,6541.2002,6506,6524.0498
2014-03-20,6508.3501,6523.6499,6473.25,6483.1001
2014-03-21,6515.2002,6522.8999,6485.7002,6493.2002
2014-03-24,6510.5,6591.5,6510.5,6583.5
2014-03-25,6550.1001,6595.5498,6544.8501,6589.75
2014-03-26,6615.6499,6627.4502,6580.6001,6601.3999
2014-03-27,6613.1001,6673.9502,6599.5,6641.75
2014-03-28,6673.0498,6702.6001,6643.7998,6695.8999
2014-03-31,6723.1499,6730.0498,6662.3999,6704.2002
2014-04-01,6729.5,6732.25,6675.4502,6721.0498
2014-04-02,6757.6001,6763.5,6723.6001,6752.5498
2014-04-03,6772.0498,6776.75,6696.8999,6736.1001
2014-04-04,6741.8501,6741.8501,6685.1499,6694.3501
2014-04-07,6694.25,6725.1499,6650.3999,6695.0498
2014-04-09,6722,6808.7002,6705.1001,6796.2002
2014-04-10,6803.0498,6819.0498,6777.2998,6796.3999
2014-04-11,6758.3501,6789.3501,6743.1499,6776.2998
2014-04-15,6792.7002,6813.3999,6711.75,6733.1001
2014-04-16,6727.25,6748.6499,6665.1499,6675.2998
2014-04-17,6695.4502,6783.0498,6684.3999,6779.3999
2014-04-21,6789.25,6825.4502,6786.8999,6817.6499
2014-04-22,6822.8999,6838,6806.25,6815.3501
2014-04-23,6823.25,6861.6001,6820.75,6840.7998
2014-04-25,6855.7998,6869.8501,6772.8501,6782.75
2014-04-28,6778.5498,6786.25,6750.2998,6761.25
2014-04-29,6769,6779.7002,6708.6499,6715.25
2014-04-30,6724.9502,6780.1499,6656.7998,6696.3999
2014-05-02,6709.9502,6737.6499,6689.5,6694.7998
2014-05-05,6681.6499,6741.0498,6680.4502,6699.3501
2014-05-06,6719.25,6743.4502,6701.8999,6715.2998
2014-05-07,6708.6001,6718.75,6642.8999,6652.5498
2014-05-08,6669.8999,6688.3999,6638.5498,6659.8501
2014-05-09,6654.1499,6871.3501,6652.1499,6858.7998
2014-05-12,6863.3999,7020.0498,6862.8999,7014.25
2014-05-13,7080,7172.3501,7067.1499,7108.75
2014-05-14,7112,7142.25,7080.8999,7108.75
2014-05-15,7111.2998,7152.5498,7082.5498,7123.1499
2014-05-16,7270.2002,7563.5,7130.6499,7203
2014-05-19,7276.8501,7291.1001,7193.5498,7263.5498
2014-05-20,7309.9502,7353.6499,7247.7002,7275.5
2014-05-21,7274.8501,7287.1499,7206.7002,7252.8999
2014-05-22,7289.9502,7319.5498,7258.1499,7276.3999
2014-05-23,7306.5,7381,7293.8999,7367.1001
2014-05-26,7428.75,7504,7269.0498,7359.0498
2014-05-27,7363.1001,7372.9502,7274.75,7318
2014-05-28,7324.9502,7344.75,7302.6001,7329.6499
2014-05-29,7316.6001,7325.3999,7224.3999,7235.6499
2014-05-30,7254.8501,7272.5,7118.4502,7229.9502
2014-06-02,7264.0498,7368.6001,7239.5,7362.5
2014-06-03,7375.3501,7424.9502,7342.1499,7415.8501
2014-06-04,7417.5498,7433.2998,7391.3501,7402.25
2014-06-05,7399.75,7484.7002,7360.5,7474.1001
2014-06-06,7521.5,7592.7002,7497.6499,7583.3999
2014-06-09,7621.6499,7673.7002,7580.25,7654.6001
2014-06-10,7679.0498,7683.2002,7579.2998,7656.3999
2014-06-11,7672.3999,7700.0498,7589.0498,7626.8501
2014-06-12,7641.2998,7658,7593.7998,7649.8999
2014-06-13,7668.2002,7678.5,7525.3501,7542.1001
2014-06-16,7534.7998,7548.6001,7487.5498,7533.5498
2014-06-17,7525.0498,7637.6001,7509.25,7631.7002
2014-06-18,7636.0498,7663,7515.5,7558.2002
2014-06-19,7580.0498,7606.4502,7502.5498,7540.7002
2014-06-20,7543.2998,7560.5498,7497.2998,7511.4502
2014-06-23,7514,7534.7998,7441.6001,7493.3501
2014-06-24,7515.2002,7593.3501,7515.2002,7580.2002
2014-06-25,7588.5498,7589.25,7557.0498,7569.25
2014-06-26,7554.1001,7570.2002,7481.2998,7493.2002
2014-06-27,7514.2002,7538.75,7482.2998,7508.7998
2014-06-30,7534.0498,7623.6499,7531.6001,7611.3501
2014-07-01,7629,7649.5,7618.1499,7634.7002
2014-07-02,7683.0498,7732.3999,7677.2998,7725.1499
2014-07-03,7734.3501,7754.6499,7706.7998,7714.7998
2014-07-04,7718.1001,7758,7661.2998,7751.6001
2014-07-07,7780.3999,7792,7755.1001,7787.1499
2014-07-08,7804.0498,7808.8501,7595.8999,7623.2002
2014-07-09,7637.9502,7650.1001,7551.6499,7585
2014-07-10,7589.5,7731.0498,7479.0498,7567.75
2014-07-11,7584.1001,7625.8501,7447.2002,7459.6001
2014-07-14,7469,7478.4502,7422.1499,7454.1499
2014-07-15,7491.2998,7534.8999,7459.1499,7526.6499
2014-07-16,7564.1499,7640.1001,7532.4502,7624.3999
2014-07-17,7612.7002,7655.6499,7612.7002,7640.4502
2014-07-18,7630.25,7685,7595.5,7663.8999
2014-07-21,7701.6499,7722.1001,7674,7684.2002
2014-07-22,7708.2002,7773.8501,7704.7998,7767.8501
2014-07-23,7794.8999,7809.2002,7752.8999,7795.75
2014-07-24,7796.25,7835.6499,7771.6499,7830.6001
2014-07-25,7828.2002,7840.9502,7748.6001,7790.4502
2014-07-28,7792.8999,7799.8999,7722.6499,7748.7002
2014-07-30,7746.2002,7798.7002,7707.6001,7791.3999
2014-07-31,7784.6499,7791.8501,7711.1499,7721.2998
2014-08-01,7662.5,7716.7002,7593.8999,7602.6001
2014-08-04,7639.5498,7694.7998,7622.0498,7683.6499
2014-08-05,7706.6499,7752.4502,7638.0498,7746.5498
2014-08-06,7726.1499,7740.9502,7658.9502,7672.0498
2014-08-07,7651.1499,7708.9502,7630.3999,7649.25
2014-08-08,7588.7002,7592.4502,7540.1001,7568.5498
2014-08-11,7619.8501,7635.5498,7598.6001,7625.9502
2014-08-12,7688.7998,7735.75,7654.7998,7727.0498
2014-08-13,7717.2998,7757.1001,7695.7002,7739.5498
2014-08-14,7756.1499,7796.7002,7739.1001,7791.7002
2014-08-18,7785.25,7880.5,7779.2002,7874.25
2014-08-19,7901,7918.5498,7881.1499,7897.5
2014-08-20,7915.7998,7922.7002,7864.0498,7875.2998
2014-08-21,7875.3501,7919.6499,7855.9502,7891.1001
2014-08-22,7904.5498,7929.0498,7900.0498,7913.2002
2014-08-25,7931.75,7968.25,7897.9502,7906.2998
2014-08-26,7874.5,7915.4502,7862.4502,7904.75
2014-08-27,7933.8999,7946.8501,7916.5498,7936.0498
2014-08-28,7942.25,7967.7998,7939.2002,7954.3501
2014-09-01,7990.3501,8035,7984,8027.7002
2014-09-02,8038.6001,8101.9502,8036.5498,8083.0498
2014-09-03,8110.8501,8141.8999,8092.25,8114.6001
2014-09-04,8114.2002,8114.7998,8060.8999,8095.9502
2014-09-05,8099.8999,8122.7002,8049.8501,8086.8501
2014-09-08,8132.9502,8180.2002,8126.1499,8173.8999
2014-09-09,8161.8999,8174.5498,8126.5,8152.9502
2014-09-10,8135.5498,8135.75,8082.1001,8094.1001
2014-09-11,8115.1499,8127.9502,8057.2998,8085.7002
2014-09-12,8087.0498,8114.2998,8071.6001,8105.5
2014-09-15,8070.3501,8077.2998,8030,8042
2014-09-16,8036.6001,8044.8999,7925.1499,7932.8999
2014-09-17,7971.5,7990.6499,7936.9502,7975.5
2014-09-18,7950.6499,8120.8501,7939.7002,8114.75
2014-09-19,8129.3999,8160.8999,8105.3501,8121.4502
2014-09-22,8084.4502,8159.8999,8064.7998,8146.2998
2014-09-23,8144.3999,8159.75,8008.1001,8017.5498
2014-09-24,8015.5498,8042.0498,7950.0498,8002.3999
2014-09-25,8003.2998,8019.2998,7877.3501,7911.8501
2014-09-26,7885.8501,7993.2998,7841.7998,7968.8501
2014-09-29,7978.4502,7991.75,7934.7002,7958.8999
2014-09-30,7948.7998,8030.8999,7923.8501,7964.7998
2014-10-01,7960.5,7977.5,7936.7002,7945.5498
2014-10-07,7897.3999,7943.0498,7842.7002,7852.3999
2014-10-08,7828.75,7869.8999,7815.75,7842.7002
2014-10-09,7886.5,7972.3501,7886.5,7960.5498
2014-10-10,7911,7924.0498,7848.4502,7859.9502
2014-10-13,7831,7901.1499,7796,7884.25
2014-10-14,7923.25,7928,7825.4502,7864
2014-10-16,7837.2998,7893.8999,7729.6499,7748.2002
2014-10-17,7733.75,7819.2002,7723.8501,7779.7002
2014-10-20,7896.9502,7905.9502,7856.9502,7879.3999
2014-10-21,7906.1499,7936.6001,7874.3501,7927.75
2014-10-22,7997.7998,8005,7974.5498,7995.8999
2014-10-23,8027.7002,8031.75,8008.8501,8014.5498
2014-10-27,8064.3501,8064.3999,7985.6499,7991.7002
2014-10-28,8002.3999,8037.7998,7995.0498,8027.6001
2014-10-29,8077.0498,8097.9502,8052.25,8090.4502
2014-10-30,8085.2002,8181.5498,8085.2002,8169.2002
2014-10-31,8200.7998,8330.75,8198.0498,8322.2002
2014-11-03,8348.1504,8350.5996,8297.6504,8324.1504
2014-11-05,8351.25,8365.5498,8323.5,8338.2998
2014-11-07,8331.8496,8360.3496,8290.25,8337
2014-11-10,8337.7998,8383.0498,8304.4502,8344.25
2014-11-11,8354.0996,8378.7002,8321.8496,8362.6504
2014-11-12,8378.9004,8415.0498,8370.5,8383.2998
2014-11-13,8405.25,8408,8320.3496,8357.8496
2014-11-14,8360.7002,8400.6504,8346.7998,8389.9004
2014-11-17,8378.4004,8438.0996,8349.0996,8430.75
2014-11-18,8441.25,8454.5,8407.25,8425.9004
2014-11-19,8440.6504,8455.6504,8360.5,8382.2998
2014-11-20,8406.5,8410.8496,8353.1504,8401.9004
2014-11-21,8408.2002,8489.7998,8398.5996,8477.3496
2014-11-24,8490.9502,8534.6504,8490.7998,8530.1504
2014-11-25,8530.7998,8535.3496,8429.4502,8463.0996
2014-11-26,8450.2998,8500.2998,8438.6504,8475.75
2014-11-27,8477.7998,8506.75,8456.3496,8494.2002
2014-11-28,8516.7998,8617,8516.25,8588.25
2014-12-01,8605.0996,8623,8545.1504,8555.9004
2014-12-02,8535.4502,8560.2002,8504.6504,8524.7002
2014-12-03,8528.7002,8546.9502,8508.3496,8537.6504
2014-12-04,8582.4004,8626.9502,8526.4004,8564.4004
2014-12-05,8584.25,8588.3496,8523.9004,8538.2998
2014-12-08,8538.6504,8546.3496,8432.25,8438.25
2014-12-09,8439.2998,8444.5,8330.5,8340.7002
2014-12-10,8318.0498,8376.7998,8317,8355.6504
2014-12-11,8338.8496,8348.2998,8272.4004,8292.9004
2014-12-12,8302,8321.9004,8216.2998,8224.0996
2014-12-15,8160.75,8242.4004,8152.5,8219.5996
2014-12-16,8172.6001,8189.3501,8052.6001,8067.6001
2014-12-17,8041.2002,8082,7961.3501,8029.7998
2014-12-18,8138.8999,8174.2998,8084.8999,8159.2998
2014-12-19,8230.4502,8263.4502,8208.5996,8225.2002
2014-12-22,8255,8330.9502,8228.2002,8324
2014-12-23,8324.5996,8364.75,8252.8496,8267
2014-12-24,8272.0498,8286.4004,8155.25,8174.1001
2014-12-26,8204.7998,8234.5498,8147.9502,8200.7002
2014-12-29,8214.7002,8279.1504,8214.7002,8246.2998
2014-12-30,8260.2998,8268.25,8220.5498,8248.25
2014-12-31,8243.9004,8291,8243.75,8282.7002
2015-01-01,8272.7998,8294.7002,8248.75,8284
2015-01-02,8288.7002,8410.5996,8288.7002,8395.4502
2015-01-05,8407.9502,8445.5996,8363.9004,8378.4004
2015-01-06,8325.2998,8327.8496,8111.3501,8127.3501
2015-01-07,8118.6499,8151.2002,8065.4502,8102.1001
2015-01-08,8191.3999,8243.5,8167.2998,8234.5996
2015-01-09,8285.4502,8303.2998,8190.7998,8284.5
2015-01-12,8291.3496,8332.5996,8245.5996,8323
2015-01-13,8346.1504,8356.6504,8267.9004,8299.4004
2015-01-14,8307.25,8326.4502,8236.6504,8277.5498
2015-01-15,8424.5,8527.0996,8380.5498,8494.1504
2015-01-16,8504.0498,8530.75,8452.25,8513.7998
2015-01-19,8550.0498,8570.9502,8531.5,8550.7002
2015-01-20,8575.0996,8707.9004,8574.5,8695.5996
2015-01-21,8719.6504,8741.8496,8689.5996,8729.5
2015-01-22,8745.8496,8774.1504,8727,8761.4004
2015-01-23,8827.9502,8866.4004,8795.4004,8835.5996
2015-01-27,8871.3496,8925.0498,8825.4502,8910.5
2015-01-28,8902.75,8985.0498,8874.0498,8914.2998
2015-01-29,8901.5,8966.6504,8861.25,8952.3496
2015-01-30,8996.5996,8996.5996,8775.0996,8808.9004
2015-02-02,8802.5,8840.7998,8751.0996,8797.4004
2015-02-03,8823.1504,8837.2998,8726.6504,8756.5498
2015-02-04,8789.1504,8792.8496,8704.4004,8723.7002
2015-02-05,8733.0996,8838.4502,8683.6504,8711.7002
2015-02-06,8696.8496,8726.2002,8645.5498,8661.0498
2015-02-09,8584.4004,8605.5498,8516.3496,8526.3496
2015-02-10,8478.0996,8646.25,8470.5,8565.5498
2015-02-11,8603.2998,8651.9502,8593.6504,8627.4004
2015-02-12,8676.9502,8732.5498,8599.25,8711.5498
2015-02-13,8741.5,8822.0996,8729.6504,8805.5
2015-02-16,8831.4004,8870.0996,8793.4004,8809.3496
2015-02-18,8811.5498,8894.2998,8808.9004,8869.0996
2015-02-19,8883.0498,8913.4502,8794.4502,8895.2998
2015-02-20,8895.5,8899.9502,8816.2998,8833.5996
2015-02-23,8856.8496,8869,8736.0996,8754.9502
2015-02-24,8772.9004,8800.5,8726.75,8762.0996
2015-02-25,8801.9004,8840.6504,8751.4004,8767.25
2015-02-26,8779,8786.0498,8669.4502,8683.8496
2015-02-27,8729.5,8856.9502,8717.4502,8844.5996
2015-02-28,8913.0498,8941.0996,8751.3496,8901.8496
2015-03-02,8953.8496,8972.3496,8885.4502,8956.75
2015-03-03,8962.8496,9008.4004,8925.5498,8996.25
2015-03-04,9109.1504,9119.2002,8893.9502,8922.6504
2015-03-05,8929.4004,8957.5498,8849.3496,8937.75
2015-03-09,8891.1504,8891.2998,8740.4502,8756.75
2015-03-10,8769.75,8778,8677.3496,8712.0498
2015-03-11,8728.75,8755.5996,8682.3496,8699.9502
2015-03-12,8740.6504,8787.2002,8732.9004,8776
2015-03-13,8844.0498,8849.75,8631.75,8647.75
2015-03-16,8656.75,8663.5498,8612,8633.1504
2015-03-17,8689.0996,8742.5498,8630.7998,8723.2998
2015-03-18,8742.9004,8747.25,8664,8685.9004
2015-03-19,8749.4502,8788.2002,8614.6504,8634.6504
2015-03-20,8627.9004,8627.9004,8553,8570.9004
2015-03-23,8591.5498,8608.3496,8540.5498,8550.9004
2015-03-24,8537.0498,8627.75,8535.8496,8542.9502
2015-03-25,8568.9004,8573.75,8516.5498,8530.7998
2015-03-26,8474.9502,8499.4502,8325.3496,8342.1504
2015-03-27,8396,8413.2002,8269.1504,8341.4004
2015-03-30,8390.9502,8504.5498,8380.75,8492.2998
2015-03-31,8527.5996,8550.4502,8454.1504,8491
2015-04-01,8483.7002,8603.4004,8464.75,8586.25
2015-04-06,8615.7998,8667.5498,8573.75,8659.9004
2015-04-07,8684.4502,8693.5996,8586.8496,8660.2998
2015-04-08,8698.9502,8730.5,8679.7998,8714.4004
2015-04-09,8756.2002,8785.5,8682.4502,8778.2998
2015-04-10,8774.3496,8787.4004,8733.5996,8780.3496
2015-04-13,8801.75,8841.6504,8762.0996,8834
2015-04-15,8844.75,8844.7998,8722.4004,8750.2002
2015-04-16,8757.0498,8760,8645.6504,8706.7002
2015-04-17,8698.0498,8699.8496,8596.7002,8606
2015-04-20,8618.7998,8619.9502,8422.75,8448.0996
2015-04-21,8416.0996,8469.3496,8352.7002,8377.75
2015-04-22,8400.4004,8449.9502,8284.7002,8429.7002
2015-04-23,8478.2002,8504.9502,8361.8496,8398.2998
2015-04-24,8405.7002,8413.2998,8273.3496,8305.25
2015-04-27,8330.5498,8334.4502,8202.3496,8213.7998
2015-04-28,8215.5498,8308,8185.1499,8285.5996
2015-04-29,8274.7998,8308.2002,8219.2002,8239.75
2015-04-30,8224.5,8229.4004,8144.75,8181.5
2015-05-04,8230.0498,8346,8220.4502,8331.9502
2015-05-05,8338.4004,8355.6504,8280.5996,8324.7998
2015-05-06,8316.5996,8331.9502,8083,8097
2015-05-07,8077,8122.6001,7997.1499,8057.2998
2015-05-08,8131.5,8224.9502,8123.4502,8191.5
2015-05-11,8243.2002,8332.75,8224.6504,8325.25
2015-05-12,8326.1504,8326.6504,8115.2998,8126.9502
2015-05-13,8181.5498,8254.9502,8089.7998,8235.4502
2015-05-14,8232.4502,8236.25,8137.2998,8224.2002
2015-05-15,8240.2998,8279.2002,8212.2002,8262.3496
2015-05-18,8284.9502,8384.5996,8271.9502,8373.6504
2015-05-19,8356.2002,8427.7998,8335,8365.6504
